time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,time_VF,VF_error_before,VF_error_after,eval_score
64.65820527076721,-6.6662656651694165,1.9998926335927862,-2.3939464150233,-10.612652915226477,3.5023403492444216,0.1,0.24023866653442383,6.101123094558716,0.050083134,0.023328798,-6.6662656651694165,0.0,11.371652126312256,0.9925697635785896,0.013128899099621408,-5.336605498808171
60.37702822685242,-6.569965438845054,2.148161087245003,2.583031232577759,-10.547261680929271,2.8050328944129657,0.1,0.22794294357299805,5.411882162094116,0.054774586,0.030377353,-6.656635642536981,0.0,23.810558319091797,0.02235434569142929,0.01977853137844743,-5.1512034606844965
57.934499979019165,-6.2192786184121935,2.469491063010186,15.9363646876089,-10.332293355986614,2.6517322896021622,0.1,0.3491175174713135,5.631041765213013,0.052378412,0.05360315,-6.612899940124501,0.0,40.22173571586609,0.08662365483764282,0.08102963496592029,-5.13343591900611
61.88620376586914,-6.436625061773489,2.1570892497785303,0.48963902309059276,-10.705959712169308,2.966259592839564,0.1,0.20856356620788574,5.7863075733184814,0.05408772,0.02976002,-6.5952724522894,0.0,46.676883697509766,0.017407413403442044,0.011250833721023451,-5.048073113287457
62.425514936447144,-5.712790442757143,4.7168396729876845,40.265156093173566,-10.252265773046314,2.666815593620002,0.1,0.2082061767578125,5.523550033569336,0.051231068,0.044179756,-6.5070242513361745,0.0,42.6470787525177,0.2847327504673215,0.2383486237397308,-5.306194553149329
61.179931640625,-6.010571523443148,2.200122002557842,2.805699430411995,-11.411211212526617,2.7629983305460404,0.1,0.3490753173828125,8.3358473777771,0.056122523,0.03027099,-6.457378978546872,0.0,62.33076214790344,0.04936596273320148,0.02796834615092311,-5.185644710991658
75.73383498191833,-6.053145926153643,2.660831301011883,13.5656776758241,-10.214011530690787,2.661702243036202,0.1,0.4237864017486572,9.571720123291016,0.050188135,0.037387088,-6.41695567330755,0.0,57.355451822280884,0.060585648350117725,0.05775896037792509,-4.9950248492536575
61.51962089538574,-5.570620473151334,5.861321353707052,69.62021363140408,-10.227748187664924,2.5995194428152155,0.1,0.2079622745513916,6.012955904006958,0.06118473,0.035946764,-6.332322153291928,0.0,42.57139587402344,0.47317391202619846,0.4135062676693799,-5.108614513378229
58.70247435569763,-6.061734592625803,2.5989984724944444,15.209952950320254,-10.555136603212947,2.8044236420916273,0.1,0.23188400268554688,5.5972161293029785,0.051460475,0.035086207,-6.305263397225316,0.0,42.40975856781006,0.21782277428801863,0.050931852744601346,-4.8953163294860245
57.958518743515015,-5.880331998138375,2.2667953240723797,11.183520640010977,-10.307139567723622,2.429680814695188,0.1,0.23131537437438965,5.649626016616821,0.05224416,0.06947515,-6.262770257316622,0.0,42.54729604721069,0.042678492177995034,0.03229163280278833,-4.396297993922945
63.99259305000305,-5.209322769033966,6.743055226243004,68.66138498251551,-9.952256805585353,2.5587838359330797,0.1,0.22392868995666504,5.554100513458252,0.06056284,0.045114677,-6.157425508488356,0.0,49.966442584991455,0.5399345406253175,0.3746452631088927,-4.436074286911689
