time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,time_VF,VF_error_before,VF_error_after,eval_score
67.53942918777466,-6.906327650325536,3.107047940745576,22.61007318501439,-11.396778057889351,1.848032974580762,0.1,0.24607086181640625,5.595940828323364,0.049000476,0.81127787,-6.906327650325536,0.0,7.09403657913208,0.9942769529752615,0.1199838928623466,-5.928871804115058
61.44685101509094,-7.243094103152425,2.1782640991770457,-2.048924911229336,-15.371366410898919,2.513167517889029,0.1,0.22580790519714355,5.297551870346069,0.04888348,0.03813369,-6.940004295608224,0.0,28.940295219421387,0.03892956642163177,0.024557025271391513,-5.581104114745259
68.04261183738708,-6.650959076093507,2.3748555160063187,4.947828082172542,-11.766680364324221,2.8529676834696045,0.1,0.22315168380737305,5.37607216835022,0.0522936,0.037541304,-6.911099773656753,0.0,45.51878070831299,0.058841484025731645,0.04710016901101166,-5.475821910479879
73.75263905525208,-6.670886619291441,2.627345348380396,8.420968343819014,-12.299283120138398,2.1253383191582516,0.1,0.29291629791259766,6.26207423210144,0.050052043,0.088934034,-6.887078458220222,0.0,52.59326386451721,0.05558464279487618,0.04450859559581272,-5.327566291866403
73.59288573265076,-6.364408326539838,3.3991650754546168,23.88237916406952,-14.007291545849537,2.123727470684384,0.1,0.36010003089904785,7.177759885787964,0.048321705,0.05501743,-6.834811445052184,0.0,50.35420227050781,0.13583137589372665,0.11530193675565112,-5.496887722944126
67.28158068656921,-6.080563766809092,5.336828581262964,60.96823302475419,-16.31208743968643,2.4680997256779524,0.1,0.28610944747924805,6.136225938796997,0.04786377,0.06452045,-6.759386677227875,0.0,51.112025022506714,0.4918029561229467,0.46507689844653005,-5.289011266420043
65.89157032966614,-6.6226900420821915,2.5433746751963637,8.397195119558535,-14.97298849014127,2.750762373962796,0.1,0.2237262725830078,5.84599494934082,0.050347894,0.038210407,-6.745717013713306,0.0,49.031773805618286,0.07981466121933822,0.05355385238478306,-4.914742057559897
61.688753604888916,-6.247729086106683,2.903795695254847,13.200571843921939,-15.291282111308648,2.6221481175605574,0.1,0.21588730812072754,5.466183423995972,0.049182806,0.053020205,-6.695918220952644,0.0,48.42029309272766,0.05978414125163625,0.05306771018865598,-4.747677189083167
64.68479371070862,-6.34574041301531,2.9539681541038783,4.559076138568139,-15.597861071628166,3.0302936312580324,0.1,0.25197339057922363,6.265002250671387,0.050295264,0.03348669,-6.660900440158911,0.0,52.06589150428772,0.06797681157531395,0.05774955954166282,-4.859582781400491
65.95058751106262,-5.94960814049082,2.597150434643798,6.867551577013527,-12.824199656297218,2.7793694794355606,0.1,0.21739459037780762,5.5617311000823975,0.050496265,0.036493625,-6.589771210192102,0.0,46.56831431388855,0.0643378539052243,0.054230903544915485,-3.0565776483850815
74.95824599266052,-5.816204926369793,2.8217939818197446,5.5393181675932,-14.511796728505072,2.756393235393848,0.1,0.26680588722229004,8.40603256225586,0.049396705,0.03544272,-6.512414581809871,0.0,72.07136869430542,0.07804943367137546,0.0716283312058601,-4.4672914413686815
91.16066312789917,-5.259173890919978,4.106349486471688,33.1241383071203,-16.306207871282428,2.455682492259472,0.1,0.5985445976257324,12.35307788848877,0.048592467,0.05872002,-6.3870905127208815,0.0,77.60220217704773,0.2914446255482664,0.23842166360291422,-4.364992145549134
111.03232622146606,-5.4839843988365855,5.359863523479046,54.90969388284469,-17.65597673293148,2.529151835279632,0.1,0.5156819820404053,13.160820007324219,0.071113266,0.050052688,-6.296779901332451,0.0,89.44120240211487,0.44501649072093674,0.3049919922201753,-4.419152832340623
104.68955063819885,-5.824669764076009,3.9870141869058906,34.213629689594974,-12.561484796487555,2.487337962470871,0.1,0.4785935878753662,10.200573444366455,0.050351124,0.04184084,-6.249568887606808,0.0,65.80915117263794,0.30195460392631296,0.1604098227342837,-4.5641476122771225
89.13910627365112,-5.4799592414205005,4.168409540171943,20.336123074831708,-19.039983156703162,2.9588471620372654,0.1,0.4459552764892578,9.680011749267578,0.05136045,0.038376816,-6.172607922988178,0.0,64.12844634056091,0.26718757121850434,0.19627901511196458,-2.2714860155099657
86.31843829154968,-5.748791549162944,3.0730413095987186,9.411504124681674,-13.504388422411836,2.806813712636152,0.1,0.4980897903442383,9.680031299591064,0.050761532,0.035094786,-6.130226285605654,0.0,59.49682545661926,0.16776549804525542,0.09737398617982079,-1.9011100529142027
87.30490350723267,-5.682382693832398,3.626439792905854,12.454458847441677,-17.855704062911066,2.833279601317704,0.1,0.8092191219329834,14.08280062675476,0.049665187,0.03711629,-6.085441926428329,0.0,64.4928240776062,0.15803673888804182,0.128812533798865,-1.3861724570116811
81.86593651771545,-5.526175949968664,3.7609028030589484,19.136381492928876,-11.758143174768954,2.944719096038089,0.1,0.4746553897857666,9.727905750274658,0.049884096,0.03749556,-6.029515328782363,0.0,63.23820757865906,0.17591576671442857,0.1330733697077958,-4.2073710622105125
87.61745738983154,-5.31990834977915,4.493376196405044,40.39463220932485,-13.308837296484892,2.829601941058067,0.1,0.5882992744445801,10.206843614578247,0.05049012,0.030119428,-5.958554630882042,0.0,69.20335698127747,0.3392720236616395,0.18855753327273522,-4.273969070327687
91.00710773468018,-4.989488706140257,4.184827243337255,29.079942422880276,-10.103941234303633,2.72454031150794,0.1,0.5644373893737793,10.485231876373291,0.05044376,0.0399145,-5.861648038407863,0.0,62.438196897506714,0.2492241825505694,0.15180044831421832,-4.145840482225174
92.60599374771118,-5.528231167680003,3.4181353981775393,15.67850682319727,-16.743877333817586,2.8600572010594982,0.1,0.39275383949279785,10.763012886047363,0.04953418,0.037348483,-5.828306351335078,0.0,64.29510951042175,0.2513611433650948,0.13304676686895808,-1.1665634486004355
96.65574336051941,-5.028658995124219,4.619643638560195,27.913707235665935,-12.53226760667206,2.993659639064463,0.1,0.4533195495605469,7.617935657501221,0.049854267,0.03301486,-5.748341615713992,0.0,65.74810314178467,0.25592902182298943,0.19337580629724935,-1.53899509925527
95.5186984539032,-5.2096626514048525,3.8485422030651972,18.09807894047273,-15.185100503341111,3.2111432946857286,0.1,0.4327516555786133,8.132136583328247,0.050098967,0.03187308,-5.694473719283078,0.0,63.291346311569214,0.2223508920594062,0.1719257822643816,-2.799819731724265
94.43223857879639,-4.600453703822518,6.555066810346516,63.431425947639376,-16.846740785907862,2.649568931742604,0.1,0.41208839416503906,7.6564061641693115,0.04848838,0.045866616,-5.585071717737022,0.0,63.10134172439575,0.46495774275646984,0.33634398244803054,-3.6448279233951966
98.63264656066895,-4.733572107963868,8.856547108119454,112.33250416502044,-13.094036123124157,1.6803520140546095,0.1,0.4775431156158447,8.72860836982727,0.04927712,0.110386394,-5.499921756759706,0.0,57.40840411186218,0.5784960547398168,0.4560138249510668,-2.2642357513590095
92.39043378829956,-5.607748149327515,3.081898723209389,7.780059533468213,-12.169165029548477,2.4013879982030146,0.1,0.3970215320587158,9.135311126708984,0.04977915,0.038851425,-5.510704396016488,0.0,66.18364238739014,0.3712916088592289,0.1210240776568496,-3.85224027180436
92.83946561813354,-3.4746854097871767,22.036265822725046,298.34997213369144,-18.585360123957063,1.928792283147996,0.1,0.42653584480285645,9.477479934692383,0.049626626,0.11259428,-5.307102497393557,0.0,63.772459506988525,0.9111672264956175,0.7700524431865452,-3.9668623528048657
95.77096366882324,-4.818412895434265,5.377736246430028,26.977470744483167,-20.09998148393998,2.4755113001395066,0.1,0.5445153713226318,9.804038524627686,0.048653357,0.043184243,-5.258233537197628,0.0,77.17101454734802,0.5012900717703229,0.33403898773922647,-2.3456910863519256
107.0969717502594,-5.339239125400077,4.489268802932333,26.094255070187117,-12.934470202154106,2.8435683276132226,0.1,0.5365254878997803,9.965012788772583,0.049037974,0.035809025,-5.266334096017873,0.0,73.4111008644104,0.3082100571945044,0.23630703352370558,-1.736191745200654
102.98854207992554,-2.244600022613055,36.9497367170779,513.9119149829589,-16.583174446021943,2.5949741916477183,0.1,0.3520936965942383,10.915316581726074,0.04994292,0.04860499,-4.964160688677391,0.5,77.74579668045044,0.9894346319082599,0.7929744522641194,6.170555895359932
96.41588592529297,-4.030437646247674,7.689924668647957,70.91734512941909,-16.619286629918346,2.524311501830199,0.1,0.3434429168701172,8.314330101013184,0.050351948,0.038028535,-4.8707883844344195,0.0,66.19401240348816,3.5396110202645823,0.5573557643499195,11.716553135376158
102.96497941017151,-4.496054042836168,8.333843128375959,75.50817881892732,-16.645290383144662,2.8891823372951997,0.1,0.3826789855957031,10.419286012649536,0.050286885,0.03535162,-4.833314950274595,0.0,62.22013545036316,0.7286304619663573,0.5704331786823038,4.542760321491786
96.37757158279419,-4.868071172325382,5.7940485527481105,38.444840846515234,-18.08394898405534,2.8735345996704855,0.1,0.4247109889984131,9.783220767974854,0.050135054,0.036512554,-4.836790572479673,0.0,63.73395776748657,0.43407087131589533,0.3353361263918969,8.695546295577433
97.3342227935791,-3.562516217793343,10.508857240572274,66.24963295276379,-11.442270613891631,2.741069732250661,0.1,0.39612770080566406,9.893767833709717,0.049700573,0.04287349,-4.7093631370110405,0.0,60.033445596694946,0.7376678563999908,0.47915449485809697,8.513888378258569
99.90884256362915,-0.11258169096923666,36.29171935798191,478.53313391006066,-10.132257173121342,2.8940201615935885,0.1,0.37723517417907715,9.162127494812012,0.050572023,0.0449751,-4.24968499240686,0.0,61.10000920295715,0.9088855509727217,0.6381798023031027,7.8520125856266745
94.15260863304138,-3.075687488736144,10.106606795041417,60.00177511518014,-21.020128937590137,2.372552300039636,0.1,0.4273505210876465,9.923492193222046,0.04404003,0.032040752,-4.132285242039789,0.0,55.64916372299194,3.085700807105477,0.5470580220939782,7.00325692513443
92.34819316864014,0.6374239791152276,31.493564565247254,304.66505258625637,-15.586197981683279,2.5770996576613276,0.1,0.38448023796081543,9.646220684051514,0.050357345,0.05136181,-3.6553143199242872,0.0,54.359357833862305,0.8842806679460373,0.6394998583881519,-0.2738265565835987
95.57182812690735,0.9156861855732685,22.403061225121064,135.58387055970582,-11.27789262551038,2.4362050941436806,0.1,0.35841870307922363,10.665373802185059,0.050143406,0.051573697,-3.1982142693745317,0.0,64.65138244628906,0.6286804827234318,0.4580241720464005,2.9419547585055645
117.66679358482361,0.5508186969958189,42.18109927030596,538.1907536270248,-12.31899151256704,2.726495290412385,0.1,0.48887014389038086,9.70917797088623,0.050599977,0.0268478,-2.8233109727374965,0.5,56.17423224449158,0.8689763097520178,0.6855068767211726,9.961586303553053
108.36703872680664,-1.1841574841109708,25.055067770845795,274.8688507678356,-14.564138146032105,2.8043652035075253,0.1,0.4473884105682373,10.495094299316406,0.051230755,0.03480733,-2.659395623874844,0.0,49.5294885635376,1.3141689302703743,0.4804438091518003,8.316727340893076
93.38835310935974,-2.205805364216929,18.3995902631244,227.6738330877314,-14.684937738788394,2.5979730999995967,0.1,0.5121657848358154,10.041126728057861,0.04971427,0.043144323,-2.6140365979090525,0.0,52.42680859565735,0.8930971867819419,0.5976562379148304,5.019567888674271
